tipo,nivel,CTA_PROG,SUBC_SUBP,CONCEPTO,SECCION,ENTIDAD,APORTE_NACIONAL,RECURSOS_PROPIOS,TOTAL
Inversión,total,Inversión,,,SECCIÓN:  1914,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ,"2,680,000,000",,"2,680,000,000"
Inversión,partida,1999,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR SALUD Y PROTECCIÓN SOCIAL,SECCIÓN:  1914,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ,"2,680,000,000",,"2,680,000,000"
Inversión,subpartida,,0300,INTERSUBSECTORIAL SALUD,SECCIÓN:  1914,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ,"2,680,000,000",,"2,680,000,000"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  1914,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ,"595,798,494,000","165,201,670,000","761,000,164,000"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"212,613,387,648",,"212,613,387,648"
Servicio de deuda,total,Servicio de deuda,,,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"3,459,701,283",,"3,459,701,283"
Inversión,total,Inversión,,,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"7,168,737,208,897",,"7,168,737,208,897"
Inversión,partida,2101,,ACCESO AL SERVICIO PÚBLICO DOMICILIARIO DE GAS COMBUSTIBLE,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"1,353,130,237,509",,"1,353,130,237,509"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"1,353,130,237,509",,"1,353,130,237,509"
Inversión,partida,2102,,CONSOLIDACIÓN PRODUCTIVA DEL SECTOR DE ENERGÍA ELÉCTRICA,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"5,542,337,033,338",,"5,542,337,033,338"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"5,542,337,033,338",,"5,542,337,033,338"
Inversión,partida,2103,,CONSOLIDACIÓN PRODUCTIVA DEL SECTOR HIDROCARBUROS,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"80,573,551,916",,"80,573,551,916"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"80,573,551,916",,"80,573,551,916"
Inversión,partida,2104,,CONSOLIDACIÓN PRODUCTIVA DEL SECTOR MINERO,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"42,853,853,576",,"42,853,853,576"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"42,853,853,576",,"42,853,853,576"
Inversión,partida,2105,,DESARROLLO AMBIENTAL SOSTENIBLE DEL SECTOR MINERO ENERGÉTICO,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"50,093,105,623",,"50,093,105,623"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"50,093,105,623",,"50,093,105,623"
Inversión,partida,2106,,GESTIÓN DE LA INFORMACIÓN EN EL SECTOR MINERO ENERGÉTICO,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"44,104,673,761",,"44,104,673,761"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"44,104,673,761",,"44,104,673,761"
Inversión,partida,2199,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR MINAS Y ENERGÍA,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"55,644,753,174",,"55,644,753,174"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"55,644,753,174",,"55,644,753,174"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2101,MINISTERIO DE MINAS Y ENERGÍA,"7,384,810,297,828",,"7,384,810,297,828"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2103,SERVICIO GEOLÓGICO COLOMBIANO,"60,428,881,000","14,080,765,000","74,509,646,000"
Inversión,total,Inversión,,,SECCIÓN:  2103,SERVICIO GEOLÓGICO COLOMBIANO,"50,239,000,000","4,391,503,938","54,630,503,938"
Inversión,partida,2106,,GESTIÓN DE LA INFORMACIÓN EN EL SECTOR MINERO ENERGÉTICO,SECCIÓN:  2103,SERVICIO GEOLÓGICO COLOMBIANO,"36,000,000,000","4,391,503,938","40,391,503,938"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2103,SERVICIO GEOLÓGICO COLOMBIANO,"36,000,000,000","4,391,503,938","40,391,503,938"
Inversión,partida,2199,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR MINAS Y ENERGÍA,SECCIÓN:  2103,SERVICIO GEOLÓGICO COLOMBIANO,"14,239,000,000",,"14,239,000,000"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2103,SERVICIO GEOLÓGICO COLOMBIANO,"14,239,000,000",,"14,239,000,000"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2103,SERVICIO GEOLÓGICO COLOMBIANO,"110,667,881,000","18,472,268,938","129,140,149,938"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"32,802,277,000","32,802,277,000"
Inversión,total,Inversión,,,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"26,168,241,168","26,168,241,168"
Inversión,partida,2102,,CONSOLIDACIÓN PRODUCTIVA DEL SECTOR DE ENERGÍA ELÉCTRICA,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"6,600,000,000","6,600,000,000"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"6,600,000,000","6,600,000,000"
Inversión,partida,2103,,CONSOLIDACIÓN PRODUCTIVA DEL SECTOR HIDROCARBUROS,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"2,500,000,000","2,500,000,000"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"2,500,000,000","2,500,000,000"
Inversión,partida,2106,,GESTIÓN DE LA INFORMACIÓN EN EL SECTOR MINERO ENERGÉTICO,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"10,900,000,000","10,900,000,000"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"10,900,000,000","10,900,000,000"
Inversión,partida,2199,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR MINAS Y ENERGÍA,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"6,168,241,168","6,168,241,168"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"6,168,241,168","6,168,241,168"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2109,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,,"58,970,518,168","58,970,518,168"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2110,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,"21,854,476,000","3,814,100,000","25,668,576,000"
Inversión,total,Inversión,,,SECCIÓN:  2110,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,"256,636,117,750",,"256,636,117,750"
Inversión,partida,2102,,CONSOLIDACIÓN PRODUCTIVA DEL SECTOR DE ENERGÍA ELÉCTRICA,SECCIÓN:  2110,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,"250,370,673,040",,"250,370,673,040"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2110,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,"250,370,673,040",,"250,370,673,040"
Inversión,partida,2106,,GESTIÓN DE LA INFORMACIÓN EN EL SECTOR MINERO ENERGÉTICO,SECCIÓN:  2110,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,"1,250,000,000",,"1,250,000,000"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2110,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,"1,250,000,000",,"1,250,000,000"
Inversión,partida,2199,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR MINAS Y ENERGÍA,SECCIÓN:  2110,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,"5,015,444,710",,"5,015,444,710"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2110,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,"5,015,444,710",,"5,015,444,710"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2110,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,"278,490,593,750","3,814,100,000","282,304,693,750"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2111,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,,"4,062,376,545,369","4,062,376,545,369"
Inversión,total,Inversión,,,SECCIÓN:  2111,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,,"382,524,997,557","382,524,997,557"
Inversión,partida,2103,,CONSOLIDACIÓN PRODUCTIVA DEL SECTOR HIDROCARBUROS,SECCIÓN:  2111,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,,"52,564,000,000","52,564,000,000"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2111,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,,"52,564,000,000","52,564,000,000"
Inversión,partida,2106,,GESTIÓN DE LA INFORMACIÓN EN EL SECTOR MINERO ENERGÉTICO,SECCIÓN:  2111,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,,"313,948,879,601","313,948,879,601"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2111,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,,"313,948,879,601","313,948,879,601"
Inversión,partida,2199,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR MINAS Y ENERGÍA,SECCIÓN:  2111,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,,"16,012,117,956","16,012,117,956"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2111,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,,"16,012,117,956","16,012,117,956"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2111,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,,"4,444,901,542,926","4,444,901,542,926"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,"40,509,700,000","62,769,400,000","103,279,100,000"
Inversión,total,Inversión,,,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,"10,000,000,000","146,949,700,000","156,949,700,000"
Inversión,partida,2104,,CONSOLIDACIÓN PRODUCTIVA DEL SECTOR MINERO,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,"6,000,000,000","42,299,613,405","48,299,613,405"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,"6,000,000,000","42,299,613,405","48,299,613,405"
Inversión,partida,2105,,DESARROLLO AMBIENTAL SOSTENIBLE DEL SECTOR MINERO ENERGÉTICO,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,,"6,143,278,200","6,143,278,200"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,,"6,143,278,200","6,143,278,200"
Inversión,partida,2106,,GESTIÓN DE LA INFORMACIÓN EN EL SECTOR MINERO ENERGÉTICO,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,"2,000,000,000","11,654,968,000","13,654,968,000"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,"2,000,000,000","11,654,968,000","13,654,968,000"
Inversión,partida,2199,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR MINAS Y ENERGÍA,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,"2,000,000,000","86,851,840,395","88,851,840,395"
Inversión,subpartida,,1900,INTERSUBSECTORIAL MINAS Y ENERGÍA,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,"2,000,000,000","86,851,840,395","88,851,840,395"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2112,AGENCIA NACIONAL DE MINERÍA - ANM,"50,509,700,000","209,719,100,000","260,228,800,000"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2201,MINISTERIO DE EDUCACIÓN NACIONAL,"56,396,020,868,111",,"56,396,020,868,111"
Inversión,total,Inversión,,,SECCIÓN:  2201,MINISTERIO DE EDUCACIÓN NACIONAL,"6,178,571,696,219",,"6,178,571,696,219"
Inversión,partida,2201,,"CALIDAD, COBERTURA Y FORTALECIMIENTO DE LA EDUCACIÓN INICIAL, PRESCOLAR, BÁSICA Y MEDIA",SECCIÓN:  2201,MINISTERIO DE EDUCACIÓN NACIONAL,"1,084,954,700,996",,"1,084,954,700,996"
Inversión,subpartida,,0700,INTERSUBSECTORIAL EDUCACIÓN,SECCIÓN:  2201,MINISTERIO DE EDUCACIÓN NACIONAL,"1,084,954,700,996",,"1,084,954,700,996"
Inversión,partida,2202,,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,SECCIÓN:  2201,MINISTERIO DE EDUCACIÓN NACIONAL,"5,053,616,995,223",,"5,053,616,995,223"
Inversión,subpartida,,0700,INTERSUBSECTORIAL EDUCACIÓN,SECCIÓN:  2201,MINISTERIO DE EDUCACIÓN NACIONAL,"5,053,616,995,223",,"5,053,616,995,223"
Inversión,partida,2299,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR EDUCACIÓN,SECCIÓN:  2201,MINISTERIO DE EDUCACIÓN NACIONAL,"40,000,000,000",,"40,000,000,000"
Inversión,subpartida,,0700,INTERSUBSECTORIAL EDUCACIÓN,SECCIÓN:  2201,MINISTERIO DE EDUCACIÓN NACIONAL,"40,000,000,000",,"40,000,000,000"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2201,MINISTERIO DE EDUCACIÓN NACIONAL,"62,574,592,564,330",,"62,574,592,564,330"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2234,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,"29,337,569,057","11,967,182,084","41,304,751,141"
Inversión,total,Inversión,,,SECCIÓN:  2234,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,"7,000,000,000","7,301,492,414","14,301,492,414"
Inversión,partida,2202,,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,SECCIÓN:  2234,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,"7,000,000,000","7,301,492,414","14,301,492,414"
Inversión,subpartida,,0700,INTERSUBSECTORIAL EDUCACIÓN,SECCIÓN:  2234,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,"7,000,000,000","7,301,492,414","14,301,492,414"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2234,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,"36,337,569,057","19,268,674,498","55,606,243,555"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2238,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,"6,253,820,186","707,045,262","6,960,865,448"
Inversión,total,Inversión,,,SECCIÓN:  2238,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,"3,303,719,116","834,513,282","4,138,232,398"
Inversión,partida,2202,,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,SECCIÓN:  2238,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,"3,303,719,116","834,513,282","4,138,232,398"
Inversión,subpartida,,0700,INTERSUBSECTORIAL EDUCACIÓN,SECCIÓN:  2238,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,"3,303,719,116","834,513,282","4,138,232,398"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2238,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,"9,557,539,302","1,541,558,544","11,099,097,846"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2239,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,"6,948,964,342","1,605,833,126","8,554,797,468"
Inversión,total,Inversión,,,SECCIÓN:  2239,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,"4,000,000,000","3,760,786,646","7,760,786,646"
Inversión,partida,2202,,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,SECCIÓN:  2239,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,"4,000,000,000","3,760,786,646","7,760,786,646"
Inversión,subpartida,,0700,INTERSUBSECTORIAL EDUCACIÓN,SECCIÓN:  2239,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,"4,000,000,000","3,760,786,646","7,760,786,646"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2239,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,"10,948,964,342","5,366,619,772","16,315,584,114"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2241,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,"13,666,953,381","11,117,695,055","24,784,648,436"
Inversión,total,Inversión,,,SECCIÓN:  2241,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,"2,717,000,000","5,775,290,121","8,492,290,121"
Inversión,partida,2202,,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,SECCIÓN:  2241,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,"2,717,000,000","5,775,290,121","8,492,290,121"
Inversión,subpartida,,0700,INTERSUBSECTORIAL EDUCACIÓN,SECCIÓN:  2241,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,"2,717,000,000","5,775,290,121","8,492,290,121"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2241,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,"16,383,953,381","16,892,985,176","33,276,938,557"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2242,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI","8,015,433,747","4,849,017,000","12,864,450,747"
Inversión,total,Inversión,,,SECCIÓN:  2242,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI","6,152,395,223","1,467,604,777","7,620,000,000"
Inversión,partida,2202,,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,SECCIÓN:  2242,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI","6,152,395,223","1,467,604,777","7,620,000,000"
Inversión,subpartida,,0700,INTERSUBSECTORIAL EDUCACIÓN,SECCIÓN:  2242,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI","6,152,395,223","1,467,604,777","7,620,000,000"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2242,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI","14,167,828,970","6,316,621,777","20,484,450,747"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2246,UNIDAD ADMINISTRATIVA ESPECIAL DE ALIMENTACIÓN ESCOLAR,"15,817,624,535",,"15,817,624,535"
Inversión,total,Inversión,,,SECCIÓN:  2246,UNIDAD ADMINISTRATIVA ESPECIAL DE ALIMENTACIÓN ESCOLAR,"2,078,471,088,193",,"2,078,471,088,193"
Inversión,partida,2201,,"CALIDAD, COBERTURA Y FORTALECIMIENTO DE LA EDUCACIÓN INICIAL, PRESCOLAR, BÁSICA Y MEDIA",SECCIÓN:  2246,UNIDAD ADMINISTRATIVA ESPECIAL DE ALIMENTACIÓN ESCOLAR,"2,078,471,088,193",,"2,078,471,088,193"
Inversión,subpartida,,0700,INTERSUBSECTORIAL EDUCACIÓN,SECCIÓN:  2246,UNIDAD ADMINISTRATIVA ESPECIAL DE ALIMENTACIÓN ESCOLAR,"2,078,471,088,193",,"2,078,471,088,193"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2246,UNIDAD ADMINISTRATIVA ESPECIAL DE ALIMENTACIÓN ESCOLAR,"2,094,288,712,728",,"2,094,288,712,728"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2257,ENTES AUTÓNOMOS UNIVERSITARIOS ESTATALES - UNIVERSIDADES PÚBLICAS,"5,517,793,150,651",,"5,517,793,150,651"
Inversión,total,Inversión,,,SECCIÓN:  2257,ENTES AUTÓNOMOS UNIVERSITARIOS ESTATALES - UNIVERSIDADES PÚBLICAS,"125,299,409,327",,"125,299,409,327"
Inversión,partida,2202,,CALIDAD Y FOMENTO DE LA EDUCACIÓN SUPERIOR,SECCIÓN:  2257,ENTES AUTÓNOMOS UNIVERSITARIOS ESTATALES - UNIVERSIDADES PÚBLICAS,"125,299,409,327",,"125,299,409,327"
Inversión,subpartida,,0700,INTERSUBSECTORIAL EDUCACIÓN,SECCIÓN:  2257,ENTES AUTÓNOMOS UNIVERSITARIOS ESTATALES - UNIVERSIDADES PÚBLICAS,"125,299,409,327",,"125,299,409,327"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2257,ENTES AUTÓNOMOS UNIVERSITARIOS ESTATALES - UNIVERSIDADES PÚBLICAS,"5,643,092,559,978",,"5,643,092,559,978"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2301,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,"120,086,000,000",,"120,086,000,000"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2301,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,"120,086,000,000",,"120,086,000,000"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2306,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,,"590,536,481,108","590,536,481,108"
Inversión,total,Inversión,,,SECCIÓN:  2306,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,"846,791,142,366","2,026,787,685,892","2,873,578,828,258"
Inversión,partida,2301,,FACILITAR EL ACCESO Y USO DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES (TIC) EN TODO EL TERRITORIO NACIONAL,SECCIÓN:  2306,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,"846,791,142,366","1,410,053,224,074","2,256,844,366,440"
Inversión,subpartida,,0400,INTERSUBSECTORIAL COMUNICACIONES,SECCIÓN:  2306,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,"846,791,142,366","1,410,053,224,074","2,256,844,366,440"
Inversión,partida,2302,,"FOMENTO DEL DESARROLLO DE APLICACIONES, SOFTWARE Y CONTENIDOS PARA IMPULSAR LA APROPIACIÓN DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES",SECCIÓN:  2306,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,,"488,591,695,353","488,591,695,353"
Inversión,subpartida,,0400,INTERSUBSECTORIAL COMUNICACIONES,SECCIÓN:  2306,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,,"488,591,695,353","488,591,695,353"
Inversión,partida,2399,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR COMUNICACIONES,SECCIÓN:  2306,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,,"128,142,766,465","128,142,766,465"
Inversión,subpartida,,0400,INTERSUBSECTORIAL COMUNICACIONES,SECCIÓN:  2306,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,,"128,142,766,465","128,142,766,465"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2306,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,"846,791,142,366","2,617,324,167,000","3,464,115,309,366"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2308,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,,"34,466,820,854","34,466,820,854"
